"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","ORF","EntrezGeneID"
"10025905794",-0.0619109950916828,-0.0229022780845824,-8.93845953362846,9.15485476639506e-18,3.14114369773531e-17,29.3094939574427,"CUEDC2",79004
"10023822038",-0.0619127156315821,-0.08544315641606,-4.73935467027404,2.84886503045223e-06,5.20895715214694e-06,3.42084719429307,"ATAD2",29028
"10031920354",-0.0619248863206156,-0.00603333106526767,-8.79697704274533,2.71584458666079e-17,9.09220584732443e-17,28.2365448117775,"OR10D1P",26541
"10023848084",-0.0619519743737867,-0.0260303652689508,-3.55841897815415,0.000411166392106424,0.000643710504825955,-1.29819440056447,"FAT3",120114
"10023818273",-0.0619969679959729,-0.0858976079250535,-6.8064433868853,3.07487757833677e-11,7.52297610197152e-11,14.5297676089881,"MTO1",25821
"10025904855",-0.062022802419061,-0.0349654643081585,-8.28569401371985,1.24842955722854e-15,3.84676529879725e-15,24.4628700074427,"BRDT",676
"10023811262",-0.0620580521877337,-0.0737910839293362,-8.4206932694919,4.61583603966181e-16,1.45796092913133e-15,25.4431926070389,"CSTF2",1478
"10023810157",-0.0620757156137189,0.00168568544539615,-9.69601753243318,2.22540569369441e-20,8.73486894214388e-20,35.2553444048522,"C3orf18",51161
"10023830981",-0.0620870773142408,-0.0251255423732334,-8.29481975796173,1.16764606301817e-15,3.60349422168446e-15,24.5287682585622,"C21orf119",84996
"10023827808",-0.062092823418262,-0.045426183257666,-6.15655599189357,1.60070583651697e-09,3.57306315728724e-09,10.6686176790908,"PCDH9",5101
"10023823135",-0.0621030483137641,-0.0274801474704497,-5.14068099176248,4.02968634601622e-07,7.76499236517945e-07,5.30353980808446,"C1orf175",374977
"10025911720",-0.0621061825936758,-0.0420792612098501,-6.38612121119668,4.10776431935057e-10,9.49966295366046e-10,11.9955073070013,"CTTNBP2",83992
"10023826591",-0.0621203179253031,-0.149460836032548,-3.18106279734408,0.00156486262507838,0.0023237685702799,-2.53870734308904,"MAP7",9053
"10025922051",-0.0621266654182145,0.00550101402762313,-6.94052767397231,1.30889799697314e-11,3.26456484835673e-11,15.3661139528793,"GRP",2922
"10023848586",-0.0621551313162661,0.0576391042888437,-4.93715665231124,1.10459833018557e-06,2.07184100863583e-06,4.33155482634318,"EFHD2",79180
"10025930464",-0.0622136612078549,0.00295435216937902,-5.239892738815,2.43492011039965e-07,4.76418982361549e-07,5.7900612350851,"MMD2",221938
"10019927856",-0.0622160225160156,-0.0354874877917345,-4.80954441662361,2.04300334015727e-06,3.77112789968945e-06,3.74015358025202,"",345651
"10025917611",-0.0622456725321036,-0.0686858804120771,-5.15503247344084,3.74832325505176e-07,7.2368036991986e-07,5.37340468383263,"ZNF714",148206
"10023821477",-0.0623047504335673,-0.099362038389636,-6.09401170586736,2.30269891063248e-09,5.09815162200225e-09,10.3142540523596,"ALG5",29880
